Loan_ID,Application_Date,City,Region,Age,Employment_Type,Income,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Percent,Credit_Score,Debt_To_Income_Ratio,Approval_Status,Default_Flag,Loan_Status,Customer_Rating,Risk_Category
LN100961,2023-11-18,Pune,West,34,Salaried,98196.0,1342697.0,92,11.93,620.0,0.228,Rejected,0,Rejected,4.6,High
LN100176,2024-10-23,Bengaluru,South,44,Salaried,61386.0,512654.0,59,13.4,753.0,0.194,Approved,0,Paid,5.0,Low
LN100621,2024-09-05,Hyderabad,South,31,Salaried,90421.0,473890.0,69,11.91,715.0,0.105,Approved,0,Active,4.5,Medium
LN100977,2023-06-26,Bengaluru,South,41,Salaried,58956.0,487591.0,109,12.3,717.0,0.126,Approved,0,Active,4.4,Medium
LN102266,2023-04-22,Chennai,South,42,Salaried,129856.0,1769213.0,69,47.247251954572164,741.0,0.266,Approved,0,Active,4.9,Low
LN102224,2023-07-25,Chennai,South,39,Salaried,74056.0,1108304.0,53,10.2,598.0,0.352,Approved,0,Active,4.3,High
LN100882,2023-05-30,Mumbai,West,27,Salaried,93641.0,689048.0,63,8.51,,0.145,Approved,0,Active,4.8,High
LN100835,2023-05-09,Chennai,South,44,Salaried,60461.0,247859.0,95,9.9,709.0,0.062,Approved,0,Active,4.7,Medium
LN102803,2023-08-22,Pune,West,32,,112689.0,1068628.0,66,12.08,762.0,0.197,Rejected,0,Rejected,5.0,Low
LN102384,2023-05-25,Hyderabad,South,36,Salaried,26142.0,254310.0,78,11.82,,0.179,Approved,0,Active,4.9,Medium
LN100850,2024-09-26,Hyderabad,South,26,business,49599.0,127324.0,93,11.39,661.0,0.05,rejected,0,Rejected,4.7,Medium
LN102346,2024-09-06,Mumbai,West,35,Self-Employed,64874.0,571741.0,87,11.95,596.0,0.152,Approved,0,Active,5.0,High
LN100304,2024-08-18,Chennai,South,38,Salaried,84876.0,470974.0,38,9.56,697.0,0.17,Approved,0,Paid,4.8,Medium
LN101008,2024-10-13,Pune,West,41,Self-Employed,98725.0,999090.0,71,10.58,695.0,0.192,Approved,0,Active,4.2,Medium
LN102343,2023-02-23,Delhi,North,33,Salaried,105726.0,1278960.0,98,10.98,686.0,0.187,Rejected,0,Rejected,4.3,Medium
LN100504,2024-03-30,Mumbai,West,39,Salaried,55076.0,426522.0,85,9.13,669.0,0.124,Approved,0,Paid,4.9,Medium
LN100403,2023-12-30,Delhi,North,31,Self-Employed,67151.0,100000.0,87,11.2,527.0,0.05,Approved,1,Defaulted,2.4,High
LN100645,2024-06-18,Bengaluru,South,28,Self-Employed,95581.0,848234.0,102,10.3,747.0,0.131,Approved,1,Defaulted,3.3,Low
LN102048,2023-09-10,Mumbai,West,53,Salaried,52482.0,519599.0,75,9.89,755.0,0.178,Approved,0,Active,5.0,Low
LN100373,2024-07-17,Hyderabad,South,37,Salaried,89339.0,5495215.135776452,63,11.28,729.0,0.231,Approved,0,Paid,5.0,Low
LN102200,2024-08-30,Delhi,North,35,Salaried,131594.0,1047404.0,44,9.29,720.0,0.214,Rejected,0,Rejected,4.4,Low
LN101729,2024-01-11,Chennai,South,21,Salaried,70917.0,873987.0,69,10.73,757.0,0.24,Approved,0,Active,5.0,Low
LN101408,2023-04-25,Delhi,North,34,Salaried,61908.0,333986.0,79,10.82,675.0,0.096,Approved,0,Paid,4.9,Medium
LN102971,2024-11-17,Hyderabad,South,40,Self-Employed,103810.0,1136685.0,91,10.59,605.0,0.176,Approved,0,Paid,5.0,High
LN101779,2024-09-14,Mumbai,West,38,Business,,1525160.0,74,12.81,682.0,0.246,Approved,0,Active,4.6,Medium
LN101574,2024-02-11,Hyderabad,South,32,Business,83053.0,944238.0,49,11.68,708.0,0.293,Approved,0,Paid,4.6,Medium
LN100616,2023-08-27,Delhi,North,27,Self-Employed,95244.0,584344.0,53,12.5,645.0,0.151,Rejected,0,Rejected,4.7,High
LN101032,2024-04-01,Pune,West,40,Salaried,80759.0,601351.0,45,11.34,729.0,0.204,Rejected,0,Rejected,5.0,Low
LN102297,2023-06-05,Hyderabad,South,32,Salaried,37730.0,2506830.8310698736,84,11.13,773.0,0.209,Approved,0,Paid,5.0,Low
LN100463,2023-12-22,Pune,West,55,Self-Employed,69121.0,1253370.0,119,11.02,630.0,0.251,Rejected,0,Rejected,4.5,High
LN101578,2023-12-22,Chennai,South,35,salaried,58433.0,560802.0,56,8.91,758.0,0.21,Rejected,0,Rejected,5.0,Low
LN101412,2024-04-17,Pune,West,38,Salaried,79377.0,1250172.0,61,9.23,773.0,0.324,Approved,0,Paid,4.8,Low
LN102695,2024-05-17,Mumbai,West,40,Salaried,61171.0,452414.0,79,11.78,710.0,0.135,Rejected,0,Rejected,4.4,medium
LN102090,2024-02-01,Mumbai,West,37,Salaried,87107.0,948314.0,18,9.67,770.0,0.652,Approved,0,Active,4.9,High
LN101683,2023-03-28,Chennai,South,33,Salaried,90337.0,4129567.7250213088,43,11.98,639.0,0.409,Approved,0,Active,5.0,High
LN101318,2023-04-26,Bengaluru,South,37,Salaried,60496.0,586612.0,105,12.22,663.0,0.151,Rejected,0,Rejected,5.0,Medium
LN101317,2024-02-25,Hyderabad,South,46,Business,120982.0,1557564.0,47,9.48,691.0,0.329,Rejected,0,Rejected,4.5,Medium
LN100697,2024-05-21,Pune,West,37,Business,92562.0,939031.0,82,11.5,618.0,0.179,Rejected,0,Rejected,5.0,High
LN102308,2023-02-21,Hyderabad,South,29,Salaried,120569.0,1098674.0,66,9.72,680.0,0.179,Approved,0,Active,4.5,Medium
LN101805,2024-08-27,Chennai,South,29,Salaried,116102.0,973269.0,75,9.79,680.0,0.15,Approved,0,Active,4.5,Medium
LN102835,2023-08-25,Bengaluru,South,39,Salaried,89643.0,1233688.0,84,8.93,762.0,0.221,Approved,0,Paid,5.0,Low
LN101280,2024-01-16,Delhi,North,29,Salaried,94405.0,869303.0,77,11.41,784.0,0.169,Approved,1,Defaulted,2.1,Low
LN102234,2024-07-26,Pune,West,34,Salaried,137062.0,1244143.0,92,9.33,,0.139,Approved,0,Paid,5.0,Medium
LN100174,2024-07-04,Chennai,South,27,,113854.0,1022077.0,68,11.5,718.0,0.18,Approved,1,Defaulted,1.6,Medium
LN101659,2024-01-01,Mumbai,West,22,Business,108788.0,999202.0,58,10.42,730.0,0.202,Approved,0,Paid,4.7,Low
LN100610,2024-12-20,Mumbai,West,39,Self-Employed,105467.0,1012545.0,79,11.48,729.0,0.174,Approved,0,Paid,4.2,Low
LN100243,2023-05-18,Chennai,South,37,self-employed,110017.0,733212.0,85,10.82,700.0,0.113,Rejected,0,Rejected,4.0,Medium
LN100447,2023-01-22,Mumbai,West,23,Salaried,40330.0,367463.0,66,9.76,715.0,0.179,Approved,0,Paid,4.7,Medium
LN102287,2024-10-02,Pune,West,29,Business,20000.0,100000.0,78,11.46,585.0,0.091,Approved,0,Paid,4.7,High
LN100497,2023-05-13,Pune,West,31,,101621.0,640867.0,46,12.49,734.0,0.173,Approved,0,Active,5.0,Low
LN100021,2023-10-07,Chennai,South,21,Business,52022.0,380906.0,70,10.18,723.0,0.139,Rejected,0,Rejected,5.0,Low
LN102778,2024-03-07,delhi,North,38,Self-Employed,114791.0,1121873.0,93,53.427422631845,671.0,0.155,Approved,0,Paid,3.5,Medium
LN101774,2023-04-13,Bengaluru,South,45,Salaried,116749.0,1452826.0,100,8.98,831.0,0.177,Approved,0,Paid,4.8,Low
LN101727,2024-04-15,Pune,West,45,Self-Employed,75174.0,1114559.0,102,11.78,659.0,0.231,Approved,0,Paid,4.1,Medium
LN102455,2023-11-16,Mumbai,West,37,Salaried,94430.0,981536.0,89,9.63,690.0,0.164,Approved,0,Paid,4.7,Medium
LN100644,2023-03-13,Chennai,South,38,Salaried,,1109742.0,92,9.75,614.0,0.268,Rejected,0,Rejected,5.0,High
LN101099,2024-04-16,Bengaluru,South,34,business,102480.0,730591.0,68,10.98,597.0,0.141,Approved,0,Active,4.4,High
LN100709,2023-06-23,Hyderabad,South,37,Salaried,20000.0,195802.0,63,9.84,702.0,0.2,Rejected,0,Rejected,4.1,Medium
LN102294,2023-06-04,Hyderabad,South,37,Salaried,74024.0,669039.0,69,8.98,,0.168,Approved,0,Active,4.7,Medium
LN101375,2024-10-28,Hyderabad,South,48,Salaried,91786.0,1132448.0,91,10.16,725.0,0.195,Rejected,0,Rejected,4.8,Low
LN100381,2023-01-21,Chennai,South,36,Salaried,74619.0,1019375.0,82,11.66,830.0,0.242,Rejected,0,Rejected,5.0,Low
LN101907,2024-06-02,Bengaluru,South,24,business,59298.0,784362.0,72,10.88,592.0,0.251,Rejected,0,Rejected,4.3,High
LN101567,2024-06-20,Delhi,North,34,Salaried,144326.0,1295145.0,97,10.1,756.0,0.136,Approved,0,Paid,4.4,Low
LN100925,2023-12-08,Mumbai,West,35,Salaried,100304.0,1127683.0,77,8.51,644.0,0.19,Approved,0,Active,4.7,High
LN100957,2023-10-27,Delhi,North,41,Salaried,110631.0,1302083.0,67,9.09,710.0,0.225,Approved,0,Active,5.0,Medium
LN102848,2024-03-08,Delhi,North,31,Salaried,35490.0,152783.0,67,9.54,631.0,0.083,Approved,0,Paid,4.4,High
LN101854,2024-11-10,Delhi,North,29,Self-Employed,28899.0,402829.0,80,9.44,718.0,0.235,Approved,0,paid,5.0,Medium
LN102102,2023-06-20,Bengaluru,South,28,Business,92623.0,399428.0,77,10.06,721.0,0.076,Approved,0,Active,5.0,Low
LN102007,2023-09-12,Bengaluru,South,38,Salaried,,875573.0,50,8.29,763.0,0.207,Approved,0,Paid,5.0,Low
LN101173,2024-07-24,Mumbai,West,33,Salaried,78876.0,852055.0,101,11.76,754.0,0.169,Rejected,0,Rejected,5.0,Low
LN101400,2024-09-15,Bengaluru,South,25,Salaried,57527.0,2997872.0301004215,74,10.71,678.0,0.166,Approved,0,Active,4.6,Medium
LN100935,2024-08-01,Delhi,North,35,Salaried,56058.0,1974597.3580099647,91,11.2,815.0,0.164,Approved,0,Paid,5.0,Low
LN101957,2023-07-28,Mumbai,West,36,Salaried,79142.0,,118,10.92,712.0,0.154,Approved,0,Paid,4.6,Medium
LN101286,2023-08-24,Chennai,South,42,Business,104756.0,762178.0,95,11.16,779.0,0.116,Approved,0,Active,5.0,Low
LN101084,2023-10-03,Chennai,South,38,Salaried,109613.0,851122.0,62,11.52,741.0,0.167,Approved,0,Paid,5.0,Low
LN100110,2023-11-03,mumbai,West,39,Salaried,81155.0,994529.0,61,11.15,728.0,0.264,Rejected,0,Rejected,4.7,Low
LN101703,2024-02-27,Bengaluru,South,37,Self-Employed,24706.0,435808.0,93,9.74,635.0,0.271,Rejected,0,Rejected,5.0,High
LN100707,2023-07-09,Mumbai,West,21,Salaried,105309.0,1333522.0,71,8.1,756.0,0.225,Rejected,0,Rejected,5.0,Low
LN102556,2023-03-27,Bengaluru,South,27,Self-Employed,98167.0,1588788.0,68,11.22,567.0,0.323,Approved,0,Active,4.6,High
LN101581,2023-03-12,Delhi,North,34,Self-Employed,51954.0,716660.0,92,11.07,689.0,0.223,Rejected,0,Rejected,4.2,Medium
LN102415,2023-06-15,Hyderabad,South,35,Business,65071.0,550860.0,82,8.76,754.0,0.138,Approved,0,Active,5.0,Low
LN102782,2024-06-13,Chennai,South,23,Salaried,60789.0,100000.0,104,11.5,581.0,0.05,Approved,0,Paid,3.6,High
LN101817,2024-11-12,Delhi,North,34,Salaried,21088.0,100000.0,79,11.25,704.0,0.085,Approved,0,Paid,4.7,Medium
LN100196,2024-11-03,Bengaluru,South,30,Salaried,75139.0,717428.0,104,11.3,656.0,0.144,Approved,0,Active,5.0,Medium
LN102948,2024-08-06,Mumbai,West,27,Salaried,96982.0,730787.0,85,11.74,716.0,0.7083738261767755,Approved,0,Active,4.3,Medium
LN102540,2023-01-07,bengaluru,South,37,Salaried,170161.0,1609809.0,100,9.47,699.0,0.137,Rejected,0,Rejected,4.2,Medium
LN102195,2024-05-12,Mumbai,West,38,Business,61346.0,235923.0,100,62.1154988696188,810.0,0.061,Rejected,0,Rejected,4.9,Low
LN101849,2024-02-01,Delhi,North,26,Business,80965.0,763480.0,76,12.13,803.0,0.178,Rejected,0,Rejected,5.0,Low
LN100167,2023-03-01,Mumbai,West,38,Salaried,74030.0,862232.0,74,10.31,585.0,0.213,Rejected,0,Rejected,4.5,High
LN102373,2023-12-19,Bengaluru,South,39,Business,88385.0,354503.0,103,10.57,702.0,0.059,Approved,1,Defaulted,2.2,Medium
LN102510,2023-01-28,Delhi,North,42,,58177.0,207420.0,59,11.04,795.0,0.079,Approved,0,Active,5.0,Low
LN102463,2023-03-17,Pune,West,45,Self-Employed,78945.0,1004897.0,70,68.7962824954856,608.0,0.251,Approved,0,Active,4.9,high
LN101620,2023-09-04,Bengaluru,South,30,Salaried,91792.0,922424.0,77,10.93,645.0,0.182,rejected,0,Rejected,5.0,High
LN102636,2023-08-06,Pune,West,44,Salaried,24246.0,100000.0,80,10.12,710.0,0.071,Approved,1,Defaulted,2.3,Medium
LN102438,2024-02-20,Bengaluru,South,40,Salaried,84162.0,681279.0,65,10.68,755.0,0.165,Approved,0,Active,4.9,Low
LN100354,2024-03-14,Chennai,South,34,Salaried,52091.0,526702.0,21,8.04,662.0,0.518,Approved,0,Active,3.6,High
LN102055,2024-07-03,Bengaluru,South,40,Salaried,,451641.0,100,11.57,,0.145,Rejected,0,Rejected,4.6,Medium
LN102660,2024-09-19,Pune,West,27,Self-Employed,120712.0,1363037.0,68,9.39,744.0,0.215,Rejected,0,Rejected,5.0,Low
LN101599,2023-06-01,Pune,West,43,Salaried,20000.0,100000.0,66,12.17,683.0,0.104,Approved,0,Paid,4.5,Medium
LN102152,2024-04-10,Pune,West,36,,91858.0,1068031.0,66,11.2,707.0,0.237,Approved,0,Active,3.8,Medium
LN100878,2023-10-10,Chennai,South,28,Salaried,126500.0,905597.0,81,9.73,696.0,0.121,Approved,0,Active,4.2,Medium
LN100116,2024-09-27,Hyderabad,South,29,Salaried,112457.0,1249744.0,78,8.04,815.0,0.183,Approved,0,Active,4.8,Low
LN100012,2024-02-08,Chennai,South,42,Business,50370.0,498420.0,45,10.43,666.0,0.267,Approved,0,Paid,5.0,Medium
LN100477,2023-03-29,Chennai,South,41,Business,78496.0,825864.0,69,11.75,,0.21,Rejected,0,Rejected,5.0,medium
LN101483,2024-03-25,Chennai,South,29,Business,95378.0,1000753.0,87,11.36,637.0,0.178,Approved,0,Active,4.3,High
LN101440,2023-10-24,Chennai,South,31,Self-Employed,61614.0,783316.0,96,10.07,677.0,0.193,Rejected,0,Rejected,5.0,Medium
LN101698,2023-09-16,Hyderabad,South,24,Self-Employed,82487.0,842383.0,55,10.63,,0.235,Rejected,0,Rejected,5.0,High
LN102855,2023-12-07,Hyderabad,South,35,Salaried,85663.0,723915.0,88,11.71,729.0,0.144,Approved,0,Paid,5.0,Low
LN101941,2024-02-24,Hyderabad,South,29,Business,,1237873.0,55,12.69,654.0,0.304,Approved,0,Active,4.2,Medium
LN100498,2024-01-12,Delhi,North,23,Self-Employed,72500.0,,93,9.45,653.0,0.264,rejected,0,Rejected,5.0,Medium
LN102364,2023-03-09,Delhi,North,46,Salaried,91393.0,425561.0,113,9.59,622.0,0.063,Approved,0,Paid,4.3,High
LN102876,2024-04-26,Hyderabad,South,47,Salaried,91464.0,594583.0,44,9.75,675.0,0.176,Rejected,0,Rejected,4.4,Medium
LN100221,2024-02-21,Delhi,North,39,Business,85327.0,,78,11.61,,0.156,Approved,0,Active,4.5,Medium
LN100611,2023-05-25,Bengaluru,South,35,Salaried,113377.0,1004328.0,95,9.48,599.0,0.133,Approved,0,Active,4.7,High
LN101310,2024-11-14,Pune,West,28,Salaried,98010.0,643862.0,83,11.18,706.0,0.114,Rejected,0,Rejected,3.9,Medium
LN102025,2024-08-24,Hyderabad,South,25,Salaried,69681.0,779628.0,87,11.79,676.0,0.192,Approved,0,Active,5.0,Medium
LN100270,2024-01-08,Delhi,North,44,Business,102394.0,1005730.0,15,12.39,657.0,0.71,Rejected,0,Rejected,4.4,High
LN102093,2024-02-10,Chennai,South,29,,,774604.0,70,11.07,693.0,0.251,Approved,0,Paid,4.6,Medium
LN102432,2023-03-01,Chennai,South,24,Self-Employed,125274.0,1160427.0,69,9.64,712.0,0.175,Approved,0,active,4.3,Medium
LN102424,2023-10-09,Pune,West,37,Salaried,98679.0,662218.0,55,10.22,604.0,0.153,Rejected,0,Rejected,4.2,High
LN102708,2023-07-18,Delhi,North,22,Salaried,115095.0,1323204.0,73,11.25,741.0,0.218,Approved,0,Paid,5.0,Low
LN100024,2024-04-12,Mumbai,West,23,Business,29209.0,313250.0,45,12.27,658.0,0.299,Rejected,0,Rejected,3.6,Medium
LN101905,2023-02-25,Pune,West,47,Self-Employed,104831.0,928720.0,31,10.24,577.0,0.326,Rejected,0,Rejected,3.9,High
LN102961,2024-09-28,Chennai,South,49,Salaried,57320.0,292788.0,81,9.31,774.0,0.085,Approved,0,Active,4.5,Low
LN102060,2024-04-07,Bengaluru,South,37,Self-Employed,88020.0,970846.0,97,10.41,738.0,0.169,Approved,0,Active,5.0,Low
LN102758,2023-09-13,Chennai,South,25,Salaried,27906.0,111041.0,68,9.53,747.0,0.076,Approved,0,Paid,4.2,Low
LN102951,2024-05-30,Mumbai,West,32,Business,91056.0,560620.0,61,9.81,715.0,0.129,Approved,0,Active,4.7,Medium
LN101103,2023-05-25,Delhi,North,48,Salaried,94143.0,1097184.0,39,9.45,695.0,0.348,Approved,0,Paid,4.5,Medium
LN100994,2023-02-25,Mumbai,West,43,Self-Employed,37160.0,402057.0,49,11.53,633.0,0.278,Rejected,0,Rejected,5.0,High
LN102299,2023-02-12,Mumbai,West,39,Salaried,95014.0,1065301.0,83,8.98,659.0,0.182,Approved,0,active,4.8,medium
LN101864,2024-07-25,Pune,West,38,Salaried,110158.0,1238647.0,89,8.47,736.0,0.171,Approved,0,Paid,5.0,Low
LN101361,2023-11-26,Pune,West,43,Salaried,101521.0,,78,11.42,792.0,0.225,Approved,0,Active,5.0,Low
LN100989,2024-06-12,Mumbai,West,42,Salaried,56116.0,460204.0,92,10.08,778.0,0.128,Approved,0,Paid,4.9,Low
LN101606,2024-06-27,Pune,West,34,Salaried,89902.0,1002033.0,64,11.94,686.0,0.236,Rejected,0,Rejected,4.4,Medium
LN102901,2023-11-09,Pune,West,35,Salaried,113206.0,1477809.0,91,10.65,706.0,0.21,Rejected,0,Rejected,4.4,Medium
LN102842,2023-06-03,Bengaluru,South,27,Salaried,46625.0,411098.0,64,10.55,709.0,0.181,Approved,0,Active,4.7,Medium
LN100031,2024-07-10,Hyderabad,South,24,Salaried,59090.0,346623.0,73,10.12,697.0,0.108,Approved,0,Active,3.9,Medium
LN102593,2023-12-05,Pune,West,41,Salaried,79157.0,1015662.0,52,12.47,654.0,0.321,Approved,0,Active,4.5,Medium
LN102365,2024-07-19,Delhi,North,36,Business,51400.0,779494.0,64,10.55,628.0,0.311,Approved,0,Paid,5.0,High
LN101179,2023-07-20,Bengaluru,South,22,Salaried,149126.0,1313252.0,68,10.15,801.0,0.171,Approved,0,Active,5.0,Low
LN100967,2023-12-20,Delhi,North,40,,,1155163.0,75,10.35,598.0,0.252,Rejected,0,Rejected,3.7,High
LN102815,2023-11-25,Chennai,South,28,Salaried,97623.0,833786.0,95,7.78,677.0,0.121,Rejected,0,Rejected,4.4,Medium
LN101155,2023-12-09,Chennai,South,40,Business,94351.0,944305.0,62,9.96,717.0,0.207,Rejected,0,Rejected,4.9,Medium
LN101472,2024-02-05,Mumbai,West,44,Business,104313.0,1097500.0,73,10.04,691.0,0.193,Rejected,0,Rejected,4.5,Medium
LN102738,2023-06-30,Mumbai,West,21,Salaried,70271.0,,60,9.19,759.0,0.078,Approved,1,Defaulted,3.1,Low
LN101894,2024-06-13,Delhi,North,21,Business,57544.0,,52,13.59,642.0,0.307,Rejected,0,Rejected,4.3,High
LN100807,2023-06-12,Mumbai,West,28,Self-Employed,68241.0,1118511.0,34,11.34,694.0,0.566,Approved,0,Active,3.9,High
LN100164,2023-07-12,Hyderabad,South,42,Salaried,91477.0,695621.0,81,10.36,631.0,0.131,Rejected,0,Rejected,4.5,High
LN101195,2024-02-29,Bengaluru,South,36,Business,52556.0,247777.0,122,11.59,620.0,0.066,Approved,1,Defaulted,2.0,High
LN101762,2023-02-13,Bengaluru,South,28,Salaried,46324.0,481955.0,90,8.78,748.0,0.158,Approved,0,Paid,4.6,Low
LN101411,2024-03-29,Delhi,North,25,Salaried,79709.0,754996.0,63,11.59,729.0,0.201,Approved,0,Paid,5.0,Low
LN102034,2024-05-15,Hyderabad,South,44,salaried,57556.0,1177451.0,52,9.35,701.0,0.48,Rejected,0,Rejected,5.0,Medium
LN100239,2023-04-26,Pune,West,41,salaried,35784.0,213746.0,78,11.11,698.0,0.108,Approved,0,Paid,4.8,Medium
LN102356,2024-09-27,Pune,West,29,Salaried,119362.0,1207096.0,69,8.85,647.0,0.188,Rejected,0,Rejected,4.3,High
LN101952,2023-02-26,Chennai,South,41,Salaried,66900.0,590709.0,81,10.98,656.0,0.155,rejected,0,Rejected,4.7,Medium
LN100689,2023-11-24,Mumbai,West,35,Salaried,78289.0,808560.0,71,11.39,689.0,0.201,approved,0,Active,4.5,Medium
LN100379,2023-08-22,Chennai,South,31,Salaried,124143.0,961662.0,98,43.53511111355203,779.0,0.122,Approved,0,Active,5.0,Low
LN101986,2023-01-05,Pune,West,37,Salaried,88592.0,1030770.0,42,11.68,714.0,0.339,Approved,0,Active,4.9,Medium
LN102811,2023-06-18,Bengaluru,South,31,Self-Employed,103814.0,1077502.0,98,10.33,762.0,0.157,Approved,0,Active,4.9,Low
LN102631,2024-06-05,Hyderabad,South,28,Salaried,36481.0,378670.0,58,10.81,710.0,0.231,Approved,0,Active,4.1,Medium
LN102033,2024-06-16,Mumbai,West,21,Self-Employed,121319.0,1276940.0,86,9.55,631.0,0.169,Approved,0,Paid,5.0,High
LN102546,2023-05-12,Pune,West,37,Salaried,85115.0,711450.0,53,13.84,684.0,0.212,Rejected,0,Rejected,4.6,Medium
LN101829,2023-02-07,Bengaluru,South,39,Salaried,,818743.0,47,10.55,677.0,0.263,Approved,1,Defaulted,2.7,Medium
LN101245,2024-11-20,Bengaluru,South,35,Salaried,81028.0,737047.0,48,11.2,776.0,0.236,Approved,0,Active,5.0,Low
LN100224,2023-01-30,Delhi,North,24,Salaried,106486.0,967021.0,59,11.08,596.0,0.2,Rejected,0,Rejected,4.3,High
LN100075,2024-01-21,delhi,North,35,Salaried,91976.0,1178270.0,46,10.58,800.0,0.34,Approved,0,Active,4.5,Low
LN100317,2024-02-22,Delhi,North,32,Self-Employed,53921.0,3947571.475854799,106,12.57,623.0,0.219,Approved,0,Paid,4.4,high
LN100402,2023-11-17,Chennai,South,42,Salaried,95621.0,854227.0,114,11.01,748.0,0.127,Approved,0,Active,5.0,Low
LN100256,2024-03-28,Chennai,South,34,Salaried,20000.0,100000.0,76,10.82,641.0,0.091,Rejected,0,Rejected,4.8,High
LN102779,2023-07-19,Chennai,South,47,Self-Employed,71861.0,983579.0,105,11.45,604.0,0.207,Rejected,0,Rejected,3.8,High
LN100466,2024-10-28,Pune,West,40,Salaried,97641.0,925161.0,68,12.48,785.0,0.195,Approved,0,Paid,5.0,Low
LN100074,2023-12-15,Hyderabad,South,21,,86463.0,812977.0,104,11.44,710.0,0.143,Approved,0,Paid,4.9,Medium
LN100556,2024-01-06,Delhi,North,36,Self-Employed,103407.0,1442256.0,66,10.43,693.0,0.279,Rejected,0,Rejected,4.3,Medium
LN102757,2024-02-24,Hyderabad,South,34,Salaried,99493.0,912548.0,80,10.2,631.0,0.158,Approved,0,Active,4.9,High
LN102738,2023-06-30,Mumbai,West,21,Salaried,70271.0,,60,9.19,759.0,0.078,Approved,1,Defaulted,3.1,Low
LN100004,2024-11-11,Chennai,South,44,Self-Employed,66016.0,507986.0,80,10.52,697.0,0.134,Rejected,0,Rejected,4.7,Medium
LN102570,2023-06-11,Bengaluru,South,37,Salaried,113490.0,1105945.0,55,8.49,702.0,0.215,Rejected,0,Rejected,4.5,Medium
LN101491,2023-11-29,Hyderabad,South,34,Salaried,129415.0,1303012.0,32,12.37,704.0,0.371,Rejected,0,Rejected,4.5,Medium
LN101942,2023-12-01,Chennai,South,48,Salaried,56763.0,669135.0,84,9.67,780.0,0.194,Rejected,0,Rejected,4.7,Low
LN101636,2024-03-30,bengaluru,South,32,Salaried,75862.0,895528.0,43,10.52,733.0,0.331,Approved,0,Active,4.8,Low
LN100018,2023-11-02,Delhi,North,40,Self-Employed,107177.0,750967.0,121,10.97,683.0,0.096,Approved,0,Active,4.8,Medium
LN102134,2024-06-27,Mumbai,West,29,Salaried,140466.0,1643196.0,77,10.07,674.0,0.207,Approved,0,Paid,4.2,Medium
LN102123,2024-07-10,Chennai,South,34,Salaried,23525.0,444738.0,65,10.94,685.0,0.387,Approved,0,Active,4.7,Medium
LN102730,2023-02-12,Chennai,South,30,Business,114128.0,1272941.0,62,11.2,647.0,0.238,Approved,1,Defaulted,2.0,High
LN102126,2024-01-12,Hyderabad,South,37,Salaried,151894.0,1605903.0,88,8.81,759.0,0.164,Approved,0,Paid,5.0,Low
LN101840,2024-05-07,Bengaluru,South,27,,84017.0,467862.0,103,9.77,764.0,0.08,Approved,0,Active,5.0,Low
LN101673,2023-01-21,Mumbai,West,27,Salaried,101975.0,1103329.0,72,10.65,871.0,0.204,Approved,0,Active,5.0,Low
LN101791,2024-03-09,Delhi,North,33,Salaried,,297350.0,94,12.95,816.0,0.073,Approved,0,Active,4.4,Low
LN102546,2023-05-12,Pune,West,37,Salaried,85115.0,711450.0,53,13.84,684.0,0.212,Rejected,0,Rejected,4.6,Medium
LN100328,2024-10-18,Mumbai,West,35,Salaried,20000.0,217866.0,57,10.68,763.0,0.244,Approved,0,Paid,4.9,Low
LN102516,2023-03-24,Delhi,North,28,Salaried,115475.0,1359330.0,74,8.2,661.0,0.203,Approved,0,Paid,4.4,Medium
LN102822,2023-11-23,Hyderabad,South,44,Salaried,31460.0,118876.0,58,11.8,652.0,0.086,Rejected,0,Rejected,4.2,Medium
LN102057,2023-08-06,Delhi,North,30,Salaried,80536.0,1180537.0,78,10.69,647.0,0.262,Approved,0,Active,4.7,High
LN101370,2024-12-10,Pune,West,33,Business,20000.0,355217.0,21,12.69,709.0,0.948,Approved,0,Paid,4.4,High
LN100993,2023-06-05,pune,West,43,Business,101463.0,1010877.0,86,10.35,733.0,0.165,Approved,0,Active,5.0,Low
LN101186,2023-04-21,Pune,West,36,Salaried,70274.0,862736.0,105,11.41,671.0,0.185,Approved,0,Active,5.0,Medium
LN102118,2023-07-25,Delhi,North,23,Salaried,,1214633.0,108,12.27,676.0,0.279,Approved,0,Active,4.4,Medium
LN102410,2024-08-03,Chennai,South,34,Salaried,79604.0,622147.0,95,11.08,775.0,0.124,Approved,0,Active,4.3,Low
LN101094,2023-07-22,Pune,West,44,Self-Employed,120683.0,1104916.0,73,11.61,614.0,0.175,Approved,0,Active,5.0,High
LN101284,2024-11-15,Chennai,South,21,Self-Employed,97400.0,1024300.0,62,9.89,745.0,0.217,Approved,0,Active,4.6,Low
